"Market","Season","Date","Bales","Total"
"US_Average","2012/2013",2013-06-12,"Daily",1995
"US_Average","2012/2013",2013-06-11,"Cumulative",1648540
"US_Average","2012/2013",2013-06-11,"Daily",104
"US_Average","2012/2013",2013-06-10,"Cumulative",1648436
"US_Average","2012/2013",2013-06-10,"Daily",0
"US_Average","2012/2013",2013-06-07,"Cumulative",1648436
"US_Average","2012/2013",2013-06-07,"Daily",973
"US_Average","2012/2013",2013-06-06,"Cumulative",1647463
"US_Average","2012/2013",2013-06-06,"Daily",3740
"US_Average","2012/2013",2013-06-05,"Cumulative",1643723
"US_Average","2012/2013",2013-06-05,"Daily",1270
"US_Average","2012/2013",2013-06-04,"Cumulative",1642453
"US_Average","2012/2013",2013-06-04,"Daily",648
"US_Average","2012/2013",2013-06-03,"Cumulative",1641805
"US_Average","2012/2013",2013-06-03,"Daily",915
"US_Average","2012/2013",2013-05-31,"Cumulative",1640890
"US_Average","2012/2013",2013-05-31,"Daily",2324
"US_Average","2012/2013",2013-05-30,"Cumulative",1638566
"US_Average","2012/2013",2013-05-30,"Daily",1037
"US_Average","2012/2013",2013-05-29,"Cumulative",1637529
"US_Average","2012/2013",2013-05-29,"Daily",3608
"US_Average","2012/2013",2013-05-28,"Cumulative",1633921
"US_Average","2012/2013",2013-05-28,"Daily",352
"US_Average","2012/2013",2013-05-24,"Cumulative",1633569
"US_Average","2012/2013",2013-05-24,"Daily",0
"US_Average","2012/2013",2013-05-23,"Cumulative",1633569
"US_Average","2012/2013",2013-05-23,"Daily",2019
"US_Average","2012/2013",2013-05-22,"Cumulative",1631550
"US_Average","2012/2013",2013-05-22,"Daily",0
"US_Average","2012/2013",2013-05-21,"Cumulative",1631550
"US_Average","2012/2013",2013-05-21,"Daily",187
"US_Average","2012/2013",2013-05-20,"Cumulative",1631363
"US_Average","2012/2013",2013-05-20,"Daily",1993
"US_Average","2012/2013",2013-05-17,"Cumulative",1629370
"US_Average","2012/2013",2013-05-17,"Daily",112
"US_Average","2012/2013",2013-05-16,"Cumulative",1629258
"US_Average","2012/2013",2013-05-16,"Daily",2726
"US_Average","2012/2013",2013-05-15,"Cumulative",1626532
"US_Average","2012/2013",2013-05-15,"Daily",2164
"US_Average","2012/2013",2013-05-14,"Cumulative",1624368
"US_Average","2012/2013",2013-05-14,"Daily",2183
"US_Average","2012/2013",2013-05-13,"Cumulative",1622185
"US_Average","2012/2013",2013-05-13,"Daily",0
"US_Average","2012/2013",2013-05-10,"Cumulative",1622185
"US_Average","2012/2013",2013-05-10,"Daily",1
"US_Average","2012/2013",2013-05-09,"Cumulative",1622184
"US_Average","2012/2013",2013-05-09,"Daily",0
"US_Average","2012/2013",2013-05-08,"Cumulative",1622184
"US_Average","2012/2013",2013-05-08,"Daily",529
"US_Average","2012/2013",2013-05-07,"Cumulative",1621655
"US_Average","2012/2013",2013-05-07,"Daily",188
"US_Average","2012/2013",2013-05-06,"Cumulative",1621467
"US_Average","2012/2013",2013-05-06,"Daily",436
"US_Average","2012/2013",2013-05-03,"Cumulative",1621031
"US_Average","2012/2013",2013-05-03,"Daily",4448
"US_Average","2012/2013",2013-05-02,"Cumulative",1616583
"US_Average","2012/2013",2013-05-02,"Daily",1099
"US_Average","2012/2013",2013-05-01,"Cumulative",1615484
"US_Average","2012/2013",2013-05-01,"Daily",1017
"US_Average","2012/2013",2013-04-30,"Cumulative",1614467
"US_Average","2012/2013",2013-04-30,"Daily",2445
"US_Average","2012/2013",2013-04-29,"Cumulative",1612022
"US_Average","2012/2013",2013-04-29,"Daily",160
"US_Average","2012/2013",2013-04-26,"Cumulative",1611862
"US_Average","2012/2013",2013-04-26,"Daily",2288
"US_Average","2012/2013",2013-04-25,"Cumulative",1609574
"US_Average","2012/2013",2013-04-25,"Daily",1055
"US_Average","2012/2013",2013-04-24,"Cumulative",1608519
"US_Average","2012/2013",2013-04-24,"Daily",1005
"US_Average","2012/2013",2013-04-23,"Cumulative",1607514
"US_Average","2012/2013",2013-04-23,"Daily",4791
"US_Average","2012/2013",2013-04-22,"Cumulative",1602723
"US_Average","2012/2013",2013-04-22,"Daily",3952
"US_Average","2012/2013",2013-04-19,"Cumulative",1598771
"US_Average","2012/2013",2013-04-19,"Daily",0
"US_Average","2012/2013",2013-04-18,"Cumulative",1598771
"US_Average","2012/2013",2013-04-18,"Daily",0
"US_Average","2012/2013",2013-04-17,"Cumulative",1598771
"US_Average","2012/2013",2013-04-17,"Daily",1857
"US_Average","2012/2013",2013-04-16,"Cumulative",1596914
"US_Average","2012/2013",2013-04-16,"Daily",1531
"US_Average","2012/2013",2013-04-15,"Cumulative",1595383
"US_Average","2012/2013",2013-04-15,"Daily",2881
"US_Average","2012/2013",2013-04-12,"Cumulative",1592502
"US_Average","2012/2013",2013-04-12,"Daily",4174
"US_Average","2012/2013",2013-04-11,"Cumulative",1588328
"US_Average","2012/2013",2013-04-11,"Daily",2360
"US_Average","2012/2013",2013-04-10,"Cumulative",1585968
"US_Average","2012/2013",2013-04-10,"Daily",52
"US_Average","2012/2013",2013-04-09,"Cumulative",1585916
"US_Average","2012/2013",2013-04-09,"Daily",2278
"US_Average","2012/2013",2013-04-08,"Cumulative",1583638
"US_Average","2012/2013",2013-04-08,"Daily",9104
"US_Average","2012/2013",2013-04-05,"Cumulative",1574534
"US_Average","2012/2013",2013-04-05,"Daily",10896
"US_Average","2012/2013",2013-04-04,"Cumulative",1563638
"US_Average","2012/2013",2013-04-04,"Daily",463
"US_Average","2012/2013",2013-04-03,"Cumulative",1563175
"US_Average","2012/2013",2013-04-03,"Daily",6050
"US_Average","2012/2013",2013-04-02,"Cumulative",1557125
"US_Average","2012/2013",2013-04-02,"Daily",2565
"US_Average","2012/2013",2013-04-01,"Cumulative",1554560
"US_Average","2012/2013",2013-04-01,"Daily",584
"US_Average","2012/2013",2013-03-28,"Cumulative",1553976
"US_Average","2012/2013",2013-03-28,"Daily",1764
"US_Average","2012/2013",2013-03-27,"Cumulative",1552212
"US_Average","2012/2013",2013-03-27,"Daily",877
"US_Average","2012/2013",2013-03-26,"Cumulative",1551335
"US_Average","2012/2013",2013-03-26,"Daily",521
"US_Average","2012/2013",2013-03-25,"Cumulative",1550814
"US_Average","2012/2013",2013-03-25,"Daily",1628
"US_Average","2012/2013",2013-03-22,"Cumulative",1549186
"US_Average","2012/2013",2013-03-22,"Daily",292
"US_Average","2012/2013",2013-03-21,"Cumulative",1548894
"US_Average","2012/2013",2013-03-21,"Daily",1008
"US_Average","2012/2013",2013-03-20,"Cumulative",1547886
"US_Average","2012/2013",2013-03-20,"Daily",1338
"US_Average","2012/2013",2013-03-19,"Cumulative",1546548
"US_Average","2012/2013",2013-03-19,"Daily",2015
"US_Average","2012/2013",2013-03-18,"Cumulative",1544533
"US_Average","2012/2013",2013-03-18,"Daily",2990
"US_Average","2012/2013",2013-03-15,"Cumulative",1541543
"US_Average","2012/2013",2013-03-15,"Daily",6095
"US_Average","2012/2013",2013-03-14,"Cumulative",1535448
"US_Average","2012/2013",2013-03-14,"Daily",10202
"US_Average","2012/2013",2013-03-13,"Cumulative",1525246
"US_Average","2012/2013",2013-03-13,"Daily",2412
"US_Average","2012/2013",2013-03-12,"Cumulative",1522834
"US_Average","2012/2013",2013-03-12,"Daily",2524
"US_Average","2012/2013",2013-03-11,"Cumulative",1520310
"US_Average","2012/2013",2013-03-11,"Daily",239
"US_Average","2012/2013",2013-03-08,"Cumulative",1520071
"US_Average","2012/2013",2013-03-08,"Daily",1561
"US_Average","2012/2013",2013-03-07,"Cumulative",1518510
"US_Average","2012/2013",2013-03-07,"Daily",4962
"US_Average","2012/2013",2013-03-06,"Cumulative",1513548
"US_Average","2012/2013",2013-03-06,"Daily",5392
"US_Average","2012/2013",2013-03-05,"Cumulative",1508156
"US_Average","2012/2013",2013-03-05,"Daily",4115
"US_Average","2012/2013",2013-03-04,"Cumulative",1504041
"US_Average","2012/2013",2013-03-04,"Daily",9098
"US_Average","2012/2013",2013-03-01,"Cumulative",1494943
"US_Average","2012/2013",2013-03-01,"Daily",3203
"US_Average","2012/2013",2013-02-28,"Cumulative",1491740
"US_Average","2012/2013",2013-02-28,"Daily",7823
"US_Average","2012/2013",2013-02-27,"Cumulative",1483917
"US_Average","2012/2013",2013-02-27,"Daily",3688
"US_Average","2012/2013",2013-02-26,"Cumulative",1480229
"US_Average","2012/2013",2013-02-26,"Daily",736
"US_Average","2012/2013",2013-02-25,"Cumulative",1479493
"US_Average","2012/2013",2013-02-25,"Daily",2589
"US_Average","2012/2013",2013-02-22,"Cumulative",1476904
"US_Average","2012/2013",2013-02-22,"Daily",4064
"US_Average","2012/2013",2013-02-21,"Cumulative",1472840
"US_Average","2012/2013",2013-02-21,"Daily",3355
"US_Average","2012/2013",2013-02-20,"Cumulative",1469485
"US_Average","2012/2013",2013-02-20,"Daily",18717
"US_Average","2012/2013",2013-02-19,"Cumulative",1450768
"US_Average","2012/2013",2013-02-19,"Daily",11615
"US_Average","2012/2013",2013-02-15,"Cumulative",1439153
"US_Average","2012/2013",2013-02-15,"Daily",3874
"US_Average","2012/2013",2013-02-14,"Cumulative",1435279
"US_Average","2012/2013",2013-02-14,"Daily",3513
"US_Average","2012/2013",2013-02-13,"Cumulative",1431766
"US_Average","2012/2013",2013-02-13,"Daily",979
"US_Average","2012/2013",2013-02-12,"Cumulative",1430787
"US_Average","2012/2013",2013-02-12,"Daily",3999
"US_Average","2012/2013",2013-02-11,"Cumulative",1426788
"US_Average","2012/2013",2013-02-11,"Daily",6491
"US_Average","2012/2013",2013-02-08,"Cumulative",1420297
"US_Average","2012/2013",2013-02-08,"Daily",3036
"US_Average","2012/2013",2013-02-07,"Cumulative",1417261
"US_Average","2012/2013",2013-02-07,"Daily",7667
"US_Average","2012/2013",2013-02-06,"Cumulative",1409594
"US_Average","2012/2013",2013-02-06,"Daily",11075
"US_Average","2012/2013",2013-02-05,"Cumulative",1398519
"US_Average","2012/2013",2013-02-05,"Daily",4194
"US_Average","2012/2013",2013-02-04,"Cumulative",1394325
"US_Average","2012/2013",2013-02-04,"Daily",4655
"US_Average","2012/2013",2013-02-01,"Cumulative",1389670
"US_Average","2012/2013",2013-02-01,"Daily",9477
"US_Average","2012/2013",2013-01-31,"Cumulative",1380193
"US_Average","2012/2013",2013-01-31,"Daily",16440
"US_Average","2012/2013",2013-01-30,"Cumulative",1363753
"US_Average","2012/2013",2013-01-30,"Daily",27841
"US_Average","2012/2013",2013-01-29,"Cumulative",1335912
"US_Average","2012/2013",2013-01-29,"Daily",15612
"US_Average","2012/2013",2013-01-28,"Cumulative",1320300
"US_Average","2012/2013",2013-01-28,"Daily",6863
"US_Average","2012/2013",2013-01-25,"Cumulative",1313437
"US_Average","2012/2013",2013-01-25,"Daily",11697
"US_Average","2012/2013",2013-01-24,"Cumulative",1301740
"US_Average","2012/2013",2013-01-24,"Daily",27993
"US_Average","2012/2013",2013-01-23,"Cumulative",1273747
"US_Average","2012/2013",2013-01-23,"Daily",23848
"US_Average","2012/2013",2013-01-22,"Cumulative",1249899
"US_Average","2012/2013",2013-01-22,"Daily",31976
"US_Average","2012/2013",2013-01-18,"Cumulative",1217923
"US_Average","2012/2013",2013-01-18,"Daily",24101
"US_Average","2012/2013",2013-01-17,"Cumulative",1193822
"US_Average","2012/2013",2013-01-17,"Daily",34832
"US_Average","2012/2013",2013-01-16,"Cumulative",1158990
"US_Average","2012/2013",2013-01-16,"Daily",24442
"US_Average","2012/2013",2013-01-15,"Cumulative",1134548
"US_Average","2012/2013",2013-01-15,"Daily",23827
"US_Average","2012/2013",2013-01-14,"Cumulative",1110721
"US_Average","2012/2013",2013-01-14,"Daily",18012
"US_Average","2012/2013",2013-01-11,"Cumulative",1092709
"US_Average","2012/2013",2013-01-11,"Daily",18599
"US_Average","2012/2013",2013-01-10,"Cumulative",1074110
"US_Average","2012/2013",2013-01-10,"Daily",7801
"US_Average","2012/2013",2013-01-09,"Cumulative",1066309
"US_Average","2012/2013",2013-01-09,"Daily",12556
"US_Average","2012/2013",2013-01-08,"Cumulative",1053753
"US_Average","2012/2013",2013-01-08,"Daily",10812
"US_Average","2012/2013",2013-01-07,"Cumulative",1042941
"US_Average","2012/2013",2013-01-07,"Daily",4240
"US_Average","2012/2013",2013-01-04,"Cumulative",1038701
"US_Average","2012/2013",2013-01-04,"Daily",14934
"US_Average","2012/2013",2013-01-03,"Cumulative",1023767
"US_Average","2012/2013",2013-01-03,"Daily",10922
"US_Average","2012/2013",2013-01-02,"Cumulative",1012845
"US_Average","2012/2013",2013-01-02,"Daily",15444
"US_Average","2012/2013",2012-12-31,"Cumulative",997401
"US_Average","2012/2013",2012-12-31,"Daily",7632
"US_Average","2012/2013",2012-12-28,"Cumulative",989769
"US_Average","2012/2013",2012-12-28,"Daily",6904
"US_Average","2012/2013",2012-12-27,"Cumulative",982865
"US_Average","2012/2013",2012-12-27,"Daily",16168
"US_Average","2012/2013",2012-12-26,"Cumulative",966697
"US_Average","2012/2013",2012-12-26,"Daily",3736
"US_Average","2012/2013",2012-12-24,"Cumulative",962961
"US_Average","2012/2013",2012-12-24,"Daily",16599
"US_Average","2012/2013",2012-12-21,"Cumulative",946362
"US_Average","2012/2013",2012-12-21,"Daily",6410
"US_Average","2012/2013",2012-12-20,"Cumulative",939952
"US_Average","2012/2013",2012-12-20,"Daily",10690
"US_Average","2012/2013",2012-12-19,"Cumulative",929262
"US_Average","2012/2013",2012-12-19,"Daily",25420
"US_Average","2012/2013",2012-12-18,"Cumulative",903842
"US_Average","2012/2013",2012-12-18,"Daily",34238
"US_Average","2012/2013",2012-12-17,"Cumulative",869604
"US_Average","2012/2013",2012-12-17,"Daily",22273
"US_Average","2012/2013",2012-12-14,"Cumulative",847331
"US_Average","2012/2013",2012-12-14,"Daily",19229
"US_Average","2012/2013",2012-12-13,"Cumulative",828102
"US_Average","2012/2013",2012-12-13,"Daily",13788
"US_Average","2012/2013",2012-12-12,"Cumulative",814314
"US_Average","2012/2013",2012-12-12,"Daily",49635
"US_Average","2012/2013",2012-12-11,"Cumulative",764679
"US_Average","2012/2013",2012-12-11,"Daily",28473
"US_Average","2012/2013",2012-12-10,"Cumulative",736206
"US_Average","2012/2013",2012-12-10,"Daily",22112
"US_Average","2012/2013",2012-12-07,"Cumulative",714094
"US_Average","2012/2013",2012-12-07,"Daily",28904
"US_Average","2012/2013",2012-12-06,"Cumulative",685190
"US_Average","2012/2013",2012-12-06,"Daily",11298
"US_Average","2012/2013",2012-12-05,"Cumulative",673892
"US_Average","2012/2013",2012-12-05,"Daily",14000
"US_Average","2012/2013",2012-12-04,"Cumulative",659892
"US_Average","2012/2013",2012-12-04,"Daily",32875
"US_Average","2012/2013",2012-12-03,"Cumulative",627017
"US_Average","2012/2013",2012-12-03,"Daily",47393
"US_Average","2012/2013",2012-11-30,"Cumulative",579624
"US_Average","2012/2013",2012-11-30,"Daily",67733
"US_Average","2012/2013",2012-11-29,"Cumulative",511891
"US_Average","2012/2013",2012-11-29,"Daily",14131
"US_Average","2012/2013",2012-11-28,"Cumulative",497760
"US_Average","2012/2013",2012-11-28,"Daily",30925
"US_Average","2012/2013",2012-11-27,"Cumulative",466835
"US_Average","2012/2013",2012-11-27,"Daily",32564
"US_Average","2012/2013",2012-11-26,"Cumulative",434271
"US_Average","2012/2013",2012-11-26,"Daily",2821
"US_Average","2012/2013",2012-11-23,"Cumulative",431450
"US_Average","2012/2013",2012-11-23,"Daily",8036
"US_Average","2012/2013",2012-11-21,"Cumulative",423414
"US_Average","2012/2013",2012-11-21,"Daily",32572
"US_Average","2012/2013",2012-11-20,"Cumulative",390842
"US_Average","2012/2013",2012-11-20,"Daily",16553
"US_Average","2012/2013",2012-11-19,"Cumulative",374289
"US_Average","2012/2013",2012-11-19,"Daily",34233
"US_Average","2012/2013",2012-11-16,"Cumulative",340056
"US_Average","2012/2013",2012-11-16,"Daily",40627
"US_Average","2012/2013",2012-11-15,"Cumulative",299429
"US_Average","2012/2013",2012-11-15,"Daily",38518
"US_Average","2012/2013",2012-11-14,"Cumulative",260911
"US_Average","2012/2013",2012-11-14,"Daily",7454
"US_Average","2012/2013",2012-11-13,"Cumulative",253457
"US_Average","2012/2013",2012-11-13,"Daily",36439
"US_Average","2012/2013",2012-11-12,"Cumulative",217018
"US_Average","2012/2013",2012-11-12,"Daily",0
"US_Average","2012/2013",2012-11-09,"Cumulative",217018
"US_Average","2012/2013",2012-11-09,"Daily",9449
"US_Average","2012/2013",2012-11-08,"Cumulative",207569
"US_Average","2012/2013",2012-11-08,"Daily",10036
"US_Average","2012/2013",2012-11-07,"Cumulative",197533
"US_Average","2012/2013",2012-11-07,"Daily",7828
"US_Average","2012/2013",2012-11-06,"Cumulative",189705
"US_Average","2012/2013",2012-11-06,"Daily",8487
"US_Average","2012/2013",2012-11-05,"Cumulative",181218
"US_Average","2012/2013",2012-11-05,"Daily",2372
"US_Average","2012/2013",2012-11-02,"Cumulative",178846
"US_Average","2012/2013",2012-11-02,"Daily",5875
"US_Average","2012/2013",2012-11-01,"Cumulative",172971
"US_Average","2012/2013",2012-11-01,"Daily",1397
"US_Average","2012/2013",2012-10-31,"Cumulative",171574
"US_Average","2012/2013",2012-10-31,"Daily",3278
"US_Average","2012/2013",2012-10-30,"Cumulative",168296
"US_Average","2012/2013",2012-10-30,"Daily",4327
"US_Average","2012/2013",2012-10-29,"Cumulative",163969
"US_Average","2012/2013",2012-10-29,"Daily",4102
"US_Average","2012/2013",2012-10-26,"Cumulative",159867
"US_Average","2012/2013",2012-10-26,"Daily",5287
"US_Average","2012/2013",2012-10-25,"Cumulative",154580
"US_Average","2012/2013",2012-10-25,"Daily",4153
"US_Average","2012/2013",2012-10-24,"Cumulative",150427
"US_Average","2012/2013",2012-10-24,"Daily",4370
"US_Average","2012/2013",2012-10-23,"Cumulative",146057
"US_Average","2012/2013",2012-10-23,"Daily",1078
"US_Average","2012/2013",2012-10-22,"Cumulative",144979
"US_Average","2012/2013",2012-10-22,"Daily",3974
"US_Average","2012/2013",2012-10-19,"Cumulative",141005
"US_Average","2012/2013",2012-10-19,"Daily",3236
"US_Average","2012/2013",2012-10-18,"Cumulative",137769
"US_Average","2012/2013",2012-10-18,"Daily",11827
"US_Average","2012/2013",2012-10-17,"Cumulative",125942
"US_Average","2012/2013",2012-10-17,"Daily",8159
"US_Average","2012/2013",2012-10-16,"Cumulative",117783
"US_Average","2012/2013",2012-10-16,"Daily",6886
"US_Average","2012/2013",2012-10-15,"Cumulative",110897
"US_Average","2012/2013",2012-10-15,"Daily",3812
"US_Average","2012/2013",2012-10-12,"Cumulative",107085
"US_Average","2012/2013",2012-10-12,"Daily",2108
"US_Average","2012/2013",2012-10-11,"Cumulative",104977
"US_Average","2012/2013",2012-10-11,"Daily",2407
"US_Average","2012/2013",2012-10-10,"Cumulative",102570
"US_Average","2012/2013",2012-10-10,"Daily",1497
"US_Average","2012/2013",2012-10-09,"Cumulative",101073
"US_Average","2012/2013",2012-10-09,"Daily",1321
"US_Average","2012/2013",2012-10-08,"Cumulative",99752
"US_Average","2012/2013",2012-10-08,"Daily",0
"US_Average","2012/2013",2012-10-05,"Cumulative",99752
"US_Average","2012/2013",2012-10-05,"Daily",1580
"US_Average","2012/2013",2012-10-04,"Cumulative",98172
"US_Average","2012/2013",2012-10-04,"Daily",2403
"US_Average","2012/2013",2012-10-03,"Cumulative",95769
"US_Average","2012/2013",2012-10-03,"Daily",2845
"US_Average","2012/2013",2012-10-02,"Cumulative",92924
"US_Average","2012/2013",2012-10-02,"Daily",1547
"US_Average","2012/2013",2012-10-01,"Cumulative",91377
"US_Average","2012/2013",2012-10-01,"Daily",360
"US_Average","2012/2013",2012-09-28,"Cumulative",91017
"US_Average","2012/2013",2012-09-28,"Daily",1670
"US_Average","2012/2013",2012-09-27,"Cumulative",89347
"US_Average","2012/2013",2012-09-27,"Daily",1240
"US_Average","2012/2013",2012-09-26,"Cumulative",88107
"US_Average","2012/2013",2012-09-26,"Daily",385
"US_Average","2012/2013",2012-09-25,"Cumulative",87722
"US_Average","2012/2013",2012-09-25,"Daily",1717
"US_Average","2012/2013",2012-09-24,"Cumulative",86005
